1.8927,1.4427e-08
1.9089,2.3113e-08
1.9251,3.7241e-08
1.9412,5.8523e-08
1.9574,9.2975e-08
1.9736,1.4481e-07
1.9898,2.2816e-07
2.0059,3.5001e-07
2.0221,5.4238e-07
2.0383,8.3271e-07
2.0545,1.2484e-06
2.0706,1.8967e-06
2.0868,2.8488e-06
2.103,4.2685e-06
2.1192,6.275e-06
2.1353,9.1833e-06
2.1515,1.3487e-05
2.1677,1.954e-05
2.1839,2.8173e-05
2.2,4.0551e-05
2.2162,5.771e-05
2.2324,8.0909e-05
2.2486,0.00011433
2.2647,0.00015976
2.2809,0.00022314
2.2971,0.00030308
2.3133,0.00041833
2.3294,0.0005699
2.3456,0.00076738
2.3618,0.0010315
2.378,0.0013694
2.3941,0.0018331
2.4103,0.0024128
2.4265,0.0031565
2.4427,0.0040905
2.4588,0.005289
2.475,0.0067714
2.4912,0.0086382
2.5074,0.010995
2.5235,0.01386
2.5397,0.01729
2.5559,0.021566
2.5721,0.02661
2.5882,0.032714
2.6044,0.040015
2.6206,0.048469
2.6368,0.0585
2.6529,0.069911
2.6691,0.083207
2.6853,0.098162
2.7015,0.11547
2.7176,0.13477
2.7338,0.15649
2.75,0.18046
2.7662,0.20672
2.7823,0.23532
2.7985,0.26608
2.8147,0.2995
2.8309,0.33465
2.847,0.37136
2.8632,0.40978
2.8794,0.44985
2.8956,0.49009
2.9117,0.53128
2.9279,0.57181
2.9441,0.6121
2.9603,0.65098
2.9764,0.68828
2.9926,0.72323
3.0088,0.75529
3.025,0.78406
3.0411,0.809
3.0573,0.82992
3.0735,0.84595
3.0897,0.85714
3.1058,0.86332
3.122,0.86449
3.1382,0.86035
3.1544,0.85132
3.1705,0.83735
3.1867,0.8186
3.2029,0.79581
3.2191,0.76897
3.2352,0.73877
3.2514,0.70561
3.2676,0.67001
3.2838,0.63249
3.2999,0.59369
3.3161,0.55403
3.3323,0.51406
3.3485,0.47428
3.3646,0.43505
3.3808,0.39687
3.397,0.35992
3.4132,0.32462
3.4293,0.29112
3.4455,0.25963
3.4617,0.23025
3.4779,0.20307
3.494,0.17809
3.5102,0.15535
3.5264,0.13476
3.5426,0.11626
3.5587,0.099754
3.5749,0.085128
3.5911,0.072258
3.6073,0.061005
3.6234,0.051226
3.6396,0.04279
3.6558,0.035551
3.672,0.029382
3.6881,0.024156
3.7043,0.019756
3.7205,0.016073
3.7367,0.013009
3.7528,0.010475
3.769,0.0083911
3.7852,0.0066876
3.8014,0.0053028
3.8175,0.0041834
3.8337,0.0032838
3.8499,0.0025648
3.8661,0.0019931
3.8822,0.0015412
3.8984,0.0011859
3.9146,0.00090801
3.9308,0.00069181
3.9469,0.00052454
3.9631,0.00039576
3.9793,0.00029718
3.9955,0.00022207
4.0116,0.00016516
4.0278,0.00012224
4.044,9.0054e-05
4.0602,6.6026e-05
4.0763,4.8182e-05
4.0925,3.4997e-05
4.1087,2.5302e-05
4.1249,1.8207e-05
4.141,1.3042e-05
4.1572,9.2991e-06
4.1734,6.6e-06
4.1896,4.6633e-06
4.2057,3.2798e-06
4.2219,2.2963e-06
4.2381,1.6006e-06
4.2542,1.1107e-06
4.2704,7.6724e-07
4.2866,5.2766e-07
4.3028,3.6129e-07
4.3189,2.4629e-07
4.3351,1.6716e-07
4.3513,1.1295e-07
4.3675,7.5994e-08
4.3836,5.0906e-08
4.3998,3.3953e-08
4.416,2.2549e-08
4.4322,1.4911e-08
4.4483,9.8174e-09
4.4645,6.4366e-09
4.4807,4.2019e-09
4.4969,2.7315e-09
4.513,1.7682e-09
4.5292,1.1398e-09
4.5454,7.3158e-10
4.5616,4.6764e-10
4.5777,2.9767e-10
4.5939,1.8869e-10
4.6101,1.1911e-10
4.6263,7.4872e-11
4.6424,4.6872e-11
4.6586,2.9223e-11
4.6748,1.8144e-11
4.691,1.1219e-11
4.7071,6.9082e-12
4.7233,4.2367e-12
4.7395,2.5876e-12
4.7557,1.5739e-12
4.7718,9.5351e-13
4.788,5.7527e-13
4.8042,3.4568e-13
4.8204,2.0688e-13
4.8365,1.233e-13
4.8527,7.3197e-14
4.8689,4.3277e-14
4.8851,2.5484e-14
4.9012,1.4945e-14
4.9174,8.7297e-15
4.9336,5.0786e-15
4.9498,2.9427e-15
4.9659,1.6983e-15
4.9821,9.7615e-16
4.9983,5.5884e-16
5.0145,3.1863e-16
5.0306,1.8097e-16
5.0468,1.0236e-16
5.063,5.7667e-17
5.0792,3.2358e-17
5.0953,1.8084e-17
5.1115,1.0066e-17
5.1277,5.5809e-18
5.1439,3.0817e-18
5.16,1.6949e-18
5.1762,9.2846e-19
5.1924,5.0656e-19
5.2086,2.7527e-19
5.2247,1.4899e-19
5.2409,8.0314e-20
5.2571,4.3123e-20
5.2733,2.3061e-20
5.2894,1.2282e-20
5.3056,6.5157e-21
5.3218,3.4426e-21
5.338,1.8117e-21
5.3541,9.4952e-22
5.3703,4.9565e-22
5.3865,2.577e-22
5.4027,1.3344e-22
5.4188,6.8821e-23
5.435,3.5351e-23
5.4512,1.8085e-23
5.4674,9.2151e-24
5.4835,4.6764e-24
5.4997,2.3635e-24
5.5159,1.1897e-24
5.5321,5.9644e-25
5.5482,2.9781e-25
5.5644,1.4809e-25
5.5806,7.3345e-26
5.5968,3.6177e-26
5.6129,1.7772e-26
5.6291,8.6951e-27
5.6453,4.2367e-27
5.6615,2.056e-27
5.6776,9.9367e-28
5.6938,4.7827e-28
5.71,2.2927e-28
5.7262,1.0945e-28
5.7423,5.2039e-29
5.7585,2.464e-29
5.7747,1.162e-29
